box_number,rotate_angle,arrow_position,arrow_direction,orientation_type,box_detect_confidence_top_cam,box_detect_confidence_side_cam,total_boxes,angle_type,data_write_time
1,116.0,,,,92.26%,85.40%,1,Obtuse,18:59:02.619253
1,116.0,Side,Left,Horizontal-Left,93.19%,85.71%,1,Obtuse,18:59:01.586409
1,117.0,,,,92.38%,81.54%,1,Obtuse,18:59:00.574343
1,116.0,,,,92.50%,82.95%,1,Obtuse,18:58:59.542188
1,117.0,,,,91.62%,83.03%,1,Obtuse,18:58:58.504437
1,117.0,Side,Left,Horizontal-Left,91.91%,82.46%,1,Obtuse,18:58:57.473473
1,116.0,,,,92.64%,81.24%,1,Obtuse,18:58:56.447394
1,116.0,Top,left,Vertical-left,91.88%,86.78%,1,Obtuse,18:58:55.416366
1,116.0,,,,92.02%,80.70%,1,Obtuse,18:58:54.367070
1,116.0,,,,91.99%,81.41%,1,Obtuse,18:58:53.346859
1,116.0,,,,92.79%,84.11%,1,Obtuse,18:58:52.320354
1,116.0,,,,92.02%,84.64%,1,Obtuse,18:58:51.287902
1,116.0,,,,93.55%,81.18%,1,Obtuse,18:58:50.239794
1,116.0,,,,92.48%,82.47%,1,Obtuse,18:58:49.221559
1,116.0,,,,91.89%,81.93%,1,Obtuse,18:58:48.194269
1,116.0,,,,92.17%,84.95%,1,Obtuse,18:58:47.165946
1,116.0,,,,92.45%,81.79%,1,Obtuse,18:58:46.145944
1,116.0,,,,92.90%,79.87%,1,Obtuse,18:58:45.113700
1,116.0,Side,Left,Horizontal-Left,92.11%,83.62%,1,Obtuse,18:58:44.091134
1,116.0,,,,92.40%,81.76%,1,Obtuse,18:58:43.059129
1,116.0,,,,91.62%,82.73%,1,Obtuse,18:58:42.027584
1,116.0,,,,90.96%,82.36%,1,Obtuse,18:58:40.994041
1,116.0,,,,91.67%,86.75%,1,Obtuse,18:58:39.966676
1,117.0,,,,92.13%,84.58%,1,Obtuse,18:58:38.936417
1,116.0,,,,92.90%,83.47%,1,Obtuse,18:58:37.911221
1,116.0,Side,Left,Horizontal-Left,92.52%,83.24%,1,Obtuse,18:58:36.885816
1,116.0,,,,91.93%,81.49%,1,Obtuse,18:58:35.853124
1,116.0,,,,92.45%,82.16%,1,Obtuse,18:58:34.826357
1,116.0,,,,91.03%,83.62%,1,Obtuse,18:58:33.803409
1,116.0,,,,91.85%,84.44%,1,Obtuse,18:58:32.776437
1,116.0,,,,92.91%,81.14%,1,Obtuse,18:58:31.741782
1,116.0,Side,Left,Horizontal-Left,92.46%,80.80%,1,Obtuse,18:58:30.712335
1,118.0,,,,91.92%,79.56%,1,Obtuse,18:58:29.683012
1,116.0,,,,92.82%,82.61%,1,Obtuse,18:58:28.647533
1,116.0,,,,90.23%,83.67%,1,Obtuse,18:58:27.613758
1,116.0,,,,93.50%,85.92%,1,Obtuse,18:58:26.577561
1,116.0,,,,92.61%,83.97%,1,Obtuse,18:58:25.554458
1,116.0,,,,92.29%,80.99%,1,Obtuse,18:58:24.531746
1,116.0,,,,91.43%,82.09%,1,Obtuse,18:58:23.498114
1,116.0,,,,91.42%,79.26%,1,Obtuse,18:58:22.464182
1,116.0,,,,93.55%,81.24%,1,Obtuse,18:58:21.437706
1,116.0,,,,91.31%,83.76%,1,Obtuse,18:58:20.411832
1,116.0,,,,92.79%,80.64%,1,Obtuse,18:58:19.382054
1,116.0,,,,91.16%,79.72%,1,Obtuse,18:58:18.357471
1,117.0,,,,91.78%,78.05%,1,Obtuse,18:58:17.329589
1,118.0,,,,92.34%,82.52%,1,Obtuse,18:58:16.303979
1,116.0,,,,91.26%,81.86%,1,Obtuse,18:58:15.271555
1,118.0,,,,91.55%,84.21%,1,Obtuse,18:58:14.246565
1,118.0,,,,92.54%,83.61%,1,Obtuse,18:58:13.215839
1,116.0,Top,left,Vertical-left,91.18%,82.34%,1,Obtuse,18:58:12.192421
1,116.0,,,,91.96%,76.90%,1,Obtuse,18:58:11.172111
1,116.0,Side,Left,Horizontal-Left,92.59%,84.47%,1,Obtuse,18:58:10.134121
1,116.0,,,,92.51%,85.34%,1,Obtuse,18:58:09.111205
1,116.0,Side,Left,Horizontal-Left,92.11%,82.70%,1,Obtuse,18:58:08.080449
1,118.0,,,,90.23%,80.05%,1,Obtuse,18:58:07.051878
1,116.0,,,,92.05%,82.11%,1,Obtuse,18:58:06.028413
1,118.0,,,,93.22%,83.06%,1,Obtuse,18:58:05.000435
1,116.0,,,,91.98%,83.99%,1,Obtuse,18:58:03.974945
1,118.0,,,,92.53%,84.44%,1,Obtuse,18:58:02.943483
1,116.0,,,,92.11%,82.67%,1,Obtuse,18:58:01.919591
1,118.0,,,,91.64%,78.58%,1,Obtuse,18:58:00.903291
1,118.0,,,,93.41%,80.34%,1,Obtuse,18:57:59.870082
1,118.0,,,,92.37%,81.04%,1,Obtuse,18:57:58.850019
1,116.0,Side,Left,Horizontal-Left,91.85%,85.28%,1,Obtuse,18:57:57.812406
1,116.0,Side,Left,Horizontal-Left,91.60%,82.69%,1,Obtuse,18:57:56.783536
1,116.0,,,,91.12%,82.81%,1,Obtuse,18:57:55.759819
1,117.0,,,,92.47%,80.92%,1,Obtuse,18:57:54.726620
1,116.0,,,,92.90%,84.98%,1,Obtuse,18:57:53.683213
1,116.0,,,,91.13%,87.01%,1,Obtuse,18:57:52.647997
1,116.0,,,,91.58%,85.53%,1,Obtuse,18:57:51.619635
1,116.0,,,,92.37%,86.36%,1,Obtuse,18:57:50.588383
1,118.0,,,,91.80%,79.74%,1,Obtuse,18:57:49.558783
1,116.0,,,,92.20%,84.42%,1,Obtuse,18:57:48.520410
1,115.0,,,,92.25%,82.11%,1,Obtuse,18:57:47.484116
1,116.0,,,,91.55%,84.26%,1,Obtuse,18:57:46.452419
1,116.0,,,,90.91%,83.34%,1,Obtuse,18:57:45.426943
1,118.0,,,,91.62%,81.55%,1,Obtuse,18:57:44.398772
1,116.0,,,,91.65%,85.90%,1,Obtuse,18:57:43.371372
1,116.0,,,,92.26%,83.49%,1,Obtuse,18:57:42.342296
1,116.0,,,,91.70%,81.94%,1,Obtuse,18:57:41.319889
1,118.0,Side,Left,Horizontal-Left,92.70%,80.02%,1,Obtuse,18:57:40.299717
1,116.0,,,,91.55%,82.23%,1,Obtuse,18:57:39.271742
1,116.0,,,,91.58%,85.74%,1,Obtuse,18:57:38.244434
1,118.0,,,,92.52%,79.62%,1,Obtuse,18:57:37.211848
1,116.0,,,,91.85%,79.64%,1,Obtuse,18:57:36.176372
1,116.0,,,,91.80%,78.81%,1,Obtuse,18:57:35.148431
1,116.0,,,,91.77%,83.69%,1,Obtuse,18:57:34.119906
1,116.0,,,,92.37%,82.68%,1,Obtuse,18:57:33.087801
1,116.0,,,,92.64%,82.65%,1,Obtuse,18:57:32.060412
1,116.0,Side,Left,Horizontal-Left,91.87%,79.47%,1,Obtuse,18:57:31.031770
1,116.0,,,,91.45%,84.03%,1,Obtuse,18:57:30.006432
1,116.0,,,,91.94%,81.09%,1,Obtuse,18:57:28.976412
1,116.0,,,,91.49%,86.20%,1,Obtuse,18:57:27.936390
1,116.0,,,,92.60%,81.40%,1,Obtuse,18:57:26.903288
1,116.0,,,,92.40%,82.21%,1,Obtuse,18:57:25.870282
1,116.0,,,,91.21%,83.60%,1,Obtuse,18:57:24.836420
1,117.0,,,,90.20%,85.70%,1,Obtuse,18:57:23.813256
