box_number,rotate_angle,arrow_position,arrow_direction,orientation_type,box_detect_confidence_top_cam,box_detect_confidence_side_cam,total_boxes,angle_type,data_write_time,arrow_position_encode,arrow_direction_encode,orientation_type_encode,angle_type_encode,angle_gt_1,box_number_gt_1,arrow_direction_gt_1,arrow_position_gt_1,orientation_type_gt_1,angle_type_gt_1,angle_gt_2,box_number_gt_2,arrow_direction_gt_2,arrow_position_gt_2,orientation_type_gt_2,angle_type_type_gt_2,angle_gt_3,box_number_gt_3,arrow_direction_gt_3,arrow_position_gt_3,orientation_type_gt_3,angle_type_type_gt_3
1,66.0,Top,Down,Vertical-Down,99.46,62.85,3,Acute,02:52:11.565219,1.0,4.0,2,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,117.0,,,,78.83,,3,Obtuse,02:52:10.483336,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,78.0,,,,91.7,,3,Acute,02:52:10.483336,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,93.0,Top,Down,Vertical-Down,99.51,73.16,3,Right,02:52:10.483336,1.0,4.0,2,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,111.0,,,,71.76,,3,Obtuse,02:52:09.402128,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,75.0,,,,96.06,,3,Acute,02:52:09.402128,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,,Top,Down,Vertical-Down,99.33,72.51,3,,02:52:09.402128,1.0,4.0,2,,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,117.0,,,,80.66,,3,Obtuse,02:52:08.313143,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,77.0,,,,89.11,,3,Acute,02:52:08.313143,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,86.0,Top,Down,Vertical-Down,99.48,64.87,3,Right,02:52:08.313143,1.0,4.0,2,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,117.0,,,,83.61,,3,Obtuse,02:52:07.244748,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,76.0,,,,93.51,,3,Acute,02:52:07.244748,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,101.0,Top,Down,Vertical-Down,99.07,64.13,3,Obtuse,02:52:07.244748,1.0,4.0,2,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,116.0,,,,66.49,,3,Obtuse,02:52:06.160811,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,78.0,,,,92.83,,3,Acute,02:52:06.160811,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,89.0,Side,Right,Horizontal-Right,99.38,82.61,3,Right,02:52:06.160811,2.0,2.0,1,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,111.0,,,,76.73,,3,Obtuse,02:52:05.076402,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,76.0,,,,94.34,,3,Acute,02:52:05.076402,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,85.0,Top,Down,Vertical-Down,99.46,70.64,3,,02:52:05.076402,1.0,4.0,2,,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,118.0,,,,79.48,,3,Obtuse,02:52:03.995159,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,76.0,,,,92.1,53.57,3,Acute,02:52:03.995159,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,86.0,Top,Down,Vertical-Down,99.34,79.75,3,Right,02:52:03.995159,1.0,4.0,2,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,101.0,,,,81.79,,3,Obtuse,02:52:02.916776,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,77.0,,,,93.56,,3,Acute,02:52:02.916776,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,93.0,Top,Down,Vertical-Down,99.56,82.56,3,Right,02:52:02.916776,1.0,4.0,2,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,110.0,,,,87.18,,3,Obtuse,02:52:01.775333,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,77.0,,,,91.65,,3,Acute,02:52:01.775333,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,98.0,Top,Down,Vertical-Down,99.24,71.6,3,Right,02:52:01.775333,1.0,4.0,2,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,110.0,,,,78.85,,3,Obtuse,02:52:00.688878,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,77.0,,,,90.99,,3,Acute,02:52:00.688878,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,131.0,Side,Right,Horizontal-Right,99.37,59.23,3,Straight,02:52:00.688878,2.0,2.0,1,3.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,123.0,,,,82.42,,3,Obtuse,02:51:59.608516,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,77.0,,,,88.56,,3,Acute,02:51:59.608516,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,72.0,,,,99.2,78.44,3,Acute,02:51:59.608516,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,123.0,,,,73.32,,3,Obtuse,02:51:58.525023,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,77.0,,,,89.13,,3,Acute,02:51:58.525023,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,89.0,Top,Down,Vertical-Down,99.46,81.18,3,Right,02:51:58.525023,1.0,4.0,2,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,108.0,,,,80.43,,3,Obtuse,02:51:57.437354,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,75.0,,,,92.49,52.14,3,Acute,02:51:57.437354,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,131.0,Side,Right,Horizontal-Right,99.4,60.91,3,Straight,02:51:57.437354,2.0,2.0,1,3.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,104.0,,,,61.76,,3,Obtuse,02:51:56.336447,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,76.0,,,,91.44,,3,Acute,02:51:56.336447,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,135.0,Side,Left,Horizontal-Left,99.38,79.37,3,Straight,02:51:56.336447,2.0,1.0,0,3.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,117.0,,,,83.35,,3,Obtuse,02:51:55.248120,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,77.0,,,,94.73,,3,Acute,02:51:55.248120,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,99.0,,,,99.29,78.92,3,Right,02:51:55.248120,,,3,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,108.0,,,,75.06,,3,Obtuse,02:51:54.186111,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,76.0,,,,92.52,,3,Acute,02:51:54.186111,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,87.0,Top,Down,Vertical-Down,99.37,72.89,3,Right,02:51:54.186111,1.0,4.0,2,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,100.0,,,,78.93,,3,,02:51:53.105249,,,3,,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,76.0,Side,Right,Horizontal-Right,92.07,56.82,3,Acute,02:51:53.105249,2.0,2.0,1,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,89.0,Top,Down,Vertical-Down,99.41,64.91,3,Right,02:51:53.105249,1.0,4.0,2,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,107.0,,,,71.36,,3,Obtuse,02:51:52.026158,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,76.0,,,,95.1,,3,Acute,02:51:52.026158,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,87.0,Top,Down,Vertical-Down,99.28,68.0,3,Right,02:51:52.026158,1.0,4.0,2,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,110.0,,,,73.8,,3,Obtuse,02:51:50.933890,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,77.0,,,,89.32,,3,Acute,02:51:50.933890,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,73.0,Top,Down,Vertical-Down,99.2,58.37,3,Acute,02:51:50.933890,1.0,4.0,2,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,96.0,,,,86.74,,3,Right,02:51:49.850142,,,3,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,78.0,,,,93.33,,3,Acute,02:51:49.850142,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,102.0,Top,Down,Vertical-Down,99.35,76.73,3,Obtuse,02:51:49.850142,1.0,4.0,2,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,123.0,,,,81.8,,3,Obtuse,02:51:48.773600,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,77.0,Side,Left,Horizontal-Left,95.38,57.2,3,Acute,02:51:48.773600,2.0,1.0,0,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,79.0,Top,Down,Vertical-Down,99.49,74.27,3,Acute,02:51:48.773600,1.0,4.0,2,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,118.0,,,,77.44,,3,Obtuse,02:51:47.716169,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,76.0,,,,92.86,,3,Acute,02:51:47.716169,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,87.0,Top,Down,Vertical-Down,99.41,71.66,3,Right,02:51:47.716169,1.0,4.0,2,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,121.0,,,,79.73,,3,Obtuse,02:51:46.624130,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,75.0,,,,94.75,,3,Acute,02:51:46.624130,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,83.0,Top,Down,Vertical-Down,99.44,71.38,3,Acute,02:51:46.624130,1.0,4.0,2,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,117.0,,,,83.09,,3,Obtuse,02:51:45.569498,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,77.0,,,,92.62,,3,Acute,02:51:45.569498,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,85.0,,,,99.45,79.84,3,,02:51:45.569498,,,3,,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,118.0,,,,85.25,,3,Obtuse,02:51:44.469863,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,76.0,,,,93.03,,3,Acute,02:51:44.469863,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,88.0,Side,Right,Horizontal-Right,99.22,67.67,3,Right,02:51:44.469863,2.0,2.0,1,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,123.0,,,,85.26,,3,Obtuse,02:51:43.403735,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,77.0,,,,92.38,,3,Acute,02:51:43.403735,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,131.0,Side,Right,Horizontal-Right,99.28,60.71,3,Straight,02:51:43.403735,2.0,2.0,1,3.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,111.0,,,,75.68,,3,Obtuse,02:51:42.314152,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,78.0,,,,88.26,,3,Acute,02:51:42.314152,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,81.0,Top,Down,Vertical-Down,99.47,85.62,3,Acute,02:51:42.314152,1.0,4.0,2,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,113.0,,,,84.99,,3,Obtuse,02:51:41.226135,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,76.0,,,,94.26,,3,Acute,02:51:41.226135,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,88.0,Top,Down,Vertical-Down,99.26,77.72,3,Right,02:51:41.226135,1.0,4.0,2,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,103.0,,,,87.7,,3,Obtuse,02:51:40.167047,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,76.0,Side,Right,Horizontal-Right,95.6,61.02,3,Acute,02:51:40.167047,2.0,2.0,1,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,91.0,Top,Down,Vertical-Down,99.14,64.8,3,Right,02:51:40.167047,1.0,4.0,2,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,103.0,,,,84.44,,3,Obtuse,02:51:39.082237,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,76.0,,,,94.8,52.66,3,Acute,02:51:39.082237,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,123.0,Side,Right,Horizontal-Right,99.31,58.21,3,Obtuse,02:51:39.082237,2.0,2.0,1,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,94.0,,,,84.77,,3,Right,02:51:38.014121,,,3,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,78.0,,,,94.35,,3,Acute,02:51:38.014121,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,,Top,Down,Vertical-Down,99.18,65.8,3,,02:51:38.014121,1.0,4.0,2,,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,101.0,,,,77.06,,3,Obtuse,02:51:36.919692,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,78.0,,,,91.78,,3,Acute,02:51:36.919692,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,88.0,Top,Down,Vertical-Down,99.32,73.98,3,Right,02:51:36.919692,1.0,4.0,2,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,113.0,,,,82.43,,3,Obtuse,02:51:35.833791,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,76.0,,,,88.51,,3,Acute,02:51:35.833791,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,84.0,Top,Down,Vertical-Down,99.43,77.23,3,Acute,02:51:35.833791,1.0,4.0,2,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,102.0,,,,82.24,,3,Obtuse,02:51:34.768271,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,76.0,Side,Left,Horizontal-Left,94.86,55.45,3,Acute,02:51:34.768271,2.0,1.0,0,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,68.0,,,,99.32,63.16,3,Acute,02:51:34.768271,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,110.0,,,,84.1,,3,Obtuse,02:51:33.678171,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,78.0,,,,88.06,,3,Acute,02:51:33.678171,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,86.0,Top,Down,Vertical-Down,99.4,70.59,3,Right,02:51:33.678171,1.0,4.0,2,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,113.0,,,,79.51,,3,Obtuse,02:51:32.596602,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,76.0,,,,89.77,,3,Acute,02:51:32.596602,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,115.0,Side,Right,Horizontal-Right,99.42,71.32,3,Obtuse,02:51:32.596602,2.0,2.0,1,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,108.0,,,,78.32,,3,Obtuse,02:51:31.525852,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,75.0,,,,91.01,,3,Acute,02:51:31.525852,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,77.0,Top,Down,Vertical-Down,99.22,64.26,3,Acute,02:51:31.525852,1.0,4.0,2,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,76.0,,,,89.05,,3,Acute,02:51:30.452177,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,118.0,,,,89.29,,3,Obtuse,02:51:30.452177,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,99.0,Top,Down,Vertical-Down,99.3,79.88,3,Right,02:51:30.452177,1.0,4.0,2,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,118.0,,,,80.17,,3,Obtuse,02:51:29.387600,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,79.0,,,,87.39,,3,Acute,02:51:29.387600,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,86.0,Top,Down,Vertical-Down,99.35,78.84,3,Right,02:51:29.387600,1.0,4.0,2,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,103.0,,,,86.37,,3,Obtuse,02:51:28.306076,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,77.0,,,,87.77,,3,Acute,02:51:28.306076,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,95.0,Top,Down,Vertical-Down,99.28,74.91,3,Right,02:51:28.306076,1.0,4.0,2,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,122.0,,,,80.29,,3,Obtuse,02:51:27.194145,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,77.0,,,,91.25,,3,Acute,02:51:27.194145,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,71.0,Top,Down,Vertical-Down,99.29,72.49,3,Acute,02:51:27.194145,1.0,4.0,2,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,124.0,,,,78.96,,3,Obtuse,02:51:26.108693,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,77.0,Side,Left,Horizontal-Left,91.85,59.26,3,Acute,02:51:26.108693,2.0,1.0,0,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,118.0,Side,Left,Horizontal-Left,99.34,61.07,3,Obtuse,02:51:26.108693,2.0,1.0,0,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,122.0,,,,80.01,,3,Obtuse,02:51:25.007371,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,78.0,,,,95.38,,3,Acute,02:51:25.007371,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,71.0,Top,Down,Vertical-Down,99.33,74.35,3,Acute,02:51:25.007371,1.0,4.0,2,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,107.0,,,,78.91,,3,Obtuse,02:51:23.941278,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,76.0,,,,90.2,,3,Acute,02:51:23.941278,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,88.0,Side,Right,Horizontal-Right,99.36,64.31,3,Right,02:51:23.941278,2.0,2.0,1,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,103.0,,,,75.81,,3,Obtuse,02:51:22.869647,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,78.0,,,,94.01,,3,Acute,02:51:22.869647,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,91.0,Top,Down,Vertical-Down,99.37,69.62,3,Right,02:51:22.869647,1.0,4.0,2,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,117.0,,,,80.26,,3,Obtuse,02:51:21.783206,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,76.0,,,,91.96,,3,Acute,02:51:21.783206,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,80.0,Side,Left,Horizontal-Left,99.4,76.73,3,Acute,02:51:21.783206,2.0,1.0,0,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,97.0,,,,86.13,,3,Right,02:51:20.706141,,,3,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,77.0,,,,92.39,,3,Acute,02:51:20.706141,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,96.0,Top,Down,Vertical-Down,99.48,77.16,3,Right,02:51:20.706141,1.0,4.0,2,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,87.0,,,,88.47,,3,Right,02:51:19.629163,,,3,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,76.0,,,,92.96,,3,Acute,02:51:19.629163,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,96.0,Top,Down,Vertical-Down,99.25,73.39,3,Right,02:51:19.629163,1.0,4.0,2,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,117.0,,,,78.46,,3,Obtuse,02:51:18.548426,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,77.0,,,,93.28,50.25,3,Acute,02:51:18.548426,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,89.0,Top,Down,Vertical-Down,99.49,60.6,3,Right,02:51:18.548426,1.0,4.0,2,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,124.0,,,,72.9,,3,Obtuse,02:51:17.476053,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,78.0,,,,92.94,,3,Acute,02:51:17.476053,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,92.0,Top,Down,Vertical-Down,99.02,66.24,3,Right,02:51:17.476053,1.0,4.0,2,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,120.0,,,,77.9,,3,Obtuse,02:51:16.392534,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,78.0,,,,91.04,,3,Acute,02:51:16.392534,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,137.0,,,,99.34,80.03,3,Straight,02:51:16.392534,,,3,3.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,103.0,,,,82.24,,3,Obtuse,02:51:15.317264,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,76.0,,,,91.51,,3,Acute,02:51:15.317264,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,78.0,Side,Right,Horizontal-Right,99.2,70.07,3,Acute,02:51:15.317264,2.0,2.0,1,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,124.0,,,,85.24,,3,Obtuse,02:51:14.206139,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,77.0,,,,88.8,,3,Acute,02:51:14.206139,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,84.0,Top,Down,Vertical-Down,99.58,74.91,3,Acute,02:51:14.206139,1.0,4.0,2,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,124.0,,,,76.6,,3,Obtuse,02:51:13.130109,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,77.0,,,,88.81,,3,Acute,02:51:13.130109,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,91.0,Top,Down,Vertical-Down,99.18,81.52,3,Right,02:51:13.130109,1.0,4.0,2,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,104.0,,,,77.7,,3,Obtuse,02:51:12.043331,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,76.0,,,,91.78,,3,Acute,02:51:12.043331,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,101.0,Side,Right,Horizontal-Right,99.42,74.68,3,Obtuse,02:51:12.043331,2.0,2.0,1,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,95.0,,,,72.57,,3,Right,02:51:10.965712,,,3,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,77.0,,,,94.5,,3,Acute,02:51:10.965712,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,89.0,Top,Down,Vertical-Down,99.44,70.85,3,Right,02:51:10.965712,1.0,4.0,2,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,121.0,,,,75.95,,3,Obtuse,02:51:09.888261,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
