box_number,rotate_angle,arrow_position,arrow_direction,orientation_type,box_detect_confidence_top_cam,box_detect_confidence_side_cam,total_boxes,angle_type,data_write_time
1,116.0,,,,99.59%,90.36%,1,Obtuse,01:41:00.198135
1,118.0,,,,99.66%,88.41%,1,Obtuse,01:40:59.161777
1,117.0,,,,99.65%,91.09%,1,Obtuse,01:40:58.128461
1,117.0,Side,Right,Horizontal-Right,99.68%,93.29%,1,Obtuse,01:40:57.069258
1,119.0,Side,Left,Horizontal-Left,99.41%,94.36%,1,Obtuse,01:40:56.014033
1,117.0,Side,Right,Horizontal-Right,99.64%,94.32%,1,Obtuse,01:40:54.963470
1,117.0,Side,Left,Horizontal-Left,99.80%,92.18%,1,Obtuse,01:40:53.906137
1,119.0,Side,Left,Horizontal-Left,99.76%,95.45%,1,Obtuse,01:40:52.843451
1,119.0,Side,Right,Horizontal-Right,99.65%,94.26%,1,Obtuse,01:40:51.818136
1,118.0,Side,Left,Horizontal-Left,99.70%,91.39%,1,Obtuse,01:40:50.789825
1,118.0,Side,Right,Horizontal-Right,99.66%,90.02%,1,Obtuse,01:40:49.754307
1,118.0,,,,99.64%,90.92%,1,Obtuse,01:40:48.730074
1,118.0,,,,99.69%,93.47%,1,Obtuse,01:40:47.701805
1,118.0,Side,Right,Horizontal-Right,99.69%,85.00%,1,Obtuse,01:40:46.665286
1,117.0,,,,99.71%,91.49%,1,Obtuse,01:40:45.634117
1,119.0,Side,Right,Horizontal-Right,99.74%,95.14%,1,Obtuse,01:40:44.609127
1,116.0,Side,Left,Horizontal-Left,99.63%,97.03%,1,Obtuse,01:40:43.576500
1,119.0,,,,99.71%,91.33%,1,Obtuse,01:40:42.552240
1,118.0,,,,99.71%,88.28%,1,Obtuse,01:40:41.530109
1,118.0,,,,99.66%,89.97%,1,Obtuse,01:40:40.500981
1,119.0,,,,99.70%,87.60%,1,Obtuse,01:40:39.461100
1,118.0,,,,99.64%,89.47%,1,Obtuse,01:40:38.420452
1,118.0,Side,Left,Horizontal-Left,99.73%,89.30%,1,Obtuse,01:40:37.394849
1,118.0,Side,Right,Horizontal-Right,99.57%,92.70%,1,Obtuse,01:40:36.370091
1,118.0,,,,99.69%,93.21%,1,Obtuse,01:40:35.339452
1,118.0,Side,Left,Horizontal-Left,99.66%,91.02%,1,Obtuse,01:40:34.300220
1,118.0,,,,99.71%,92.16%,1,Obtuse,01:40:33.258119
1,118.0,Side,Right,Horizontal-Right,99.62%,93.16%,1,Obtuse,01:40:32.207973
1,119.0,,,,99.59%,91.34%,1,Obtuse,01:40:31.186126
1,119.0,Side,Right,Horizontal-Right,99.78%,89.86%,1,Obtuse,01:40:30.145889
1,117.0,Side,Right,Horizontal-Right,99.69%,94.90%,1,Obtuse,01:40:29.119343
1,117.0,,,,99.66%,92.36%,1,Obtuse,01:40:28.078111
1,118.0,,,,99.66%,93.25%,1,Obtuse,01:40:27.034199
1,118.0,,,,99.72%,93.99%,1,Obtuse,01:40:25.987760
1,115.0,,,,99.67%,93.43%,1,Obtuse,01:40:24.933816
1,118.0,Side,Right,Horizontal-Right,99.74%,90.15%,1,Obtuse,01:40:23.886126
1,118.0,Side,Right,Horizontal-Right,99.64%,90.82%,1,Obtuse,01:40:22.861854
1,119.0,,,,99.75%,89.61%,1,Obtuse,01:40:21.825808
1,118.0,,,,99.60%,93.54%,1,Obtuse,01:40:20.793488
1,119.0,Side,Right,Horizontal-Right,99.67%,91.59%,1,Obtuse,01:40:19.762105
1,117.0,,,,99.71%,92.10%,1,Obtuse,01:40:18.736209
1,119.0,Side,Left,Horizontal-Left,99.67%,85.40%,1,Obtuse,01:40:17.697476
1,117.0,,,,99.71%,93.21%,1,Obtuse,01:40:16.676180
1,118.0,Side,Right,Horizontal-Right,99.56%,92.93%,1,Obtuse,01:40:15.649404
1,119.0,,,,99.60%,94.34%,1,Obtuse,01:40:14.618132
1,118.0,Side,Right,Horizontal-Right,99.55%,95.06%,1,Obtuse,01:40:13.594088
1,116.0,,,,99.57%,93.54%,1,Obtuse,01:40:12.558121
1,119.0,,,,99.66%,92.54%,1,Obtuse,01:40:11.530103
1,119.0,,,,99.63%,91.60%,1,Obtuse,01:40:10.504965
1,119.0,,,,99.66%,85.88%,1,Obtuse,01:40:09.472603
1,119.0,,,,99.64%,89.16%,1,Obtuse,01:40:08.445906
1,118.0,Side,Right,Horizontal-Right,99.61%,91.69%,1,Obtuse,01:40:07.413394
1,118.0,,,,99.67%,94.21%,1,Obtuse,01:40:06.370127
1,118.0,,,,99.62%,93.20%,1,Obtuse,01:40:05.338121
1,117.0,,,,99.68%,92.95%,1,Obtuse,01:40:04.309087
1,118.0,,,,99.63%,93.26%,1,Obtuse,01:40:03.245230
1,117.0,,,,99.69%,91.53%,1,Obtuse,01:40:02.204595
1,118.0,,,,99.58%,96.08%,1,Obtuse,01:40:01.180575
1,119.0,Side,Left,Horizontal-Left,99.59%,93.33%,1,Obtuse,01:40:00.122127
1,119.0,,,,99.78%,91.78%,1,Obtuse,01:39:59.082131
